gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000028277,34.45727202290678,-2.0164832871355722,0.5199743312923096,-3.878043906751971,1.0529971611637453e-4,0.0016078725309146243
ENSG00000035664,633.0396892357685,1.5694600476479557,0.4415273859028214,3.554615404973743,3.7853234830841016e-4,0.004751651802385394
ENSG00000040731,72.26896636457076,-1.8244700299615146,0.676829663979849,-2.6956118016952546,0.007025949517963059,0.0485125085764116
ENSG00000041515,10.131655522803898,1.7391591857285473,0.5290356513108005,3.287413960513631,0.0010111208112539892,0.010645963258571875
ENSG00000046653,1090.4564388324293,2.584495179579501,0.7650656754101645,3.378135057743781,7.297922824078409e-4,0.008189594686496276
ENSG00000048540,60.06514125672967,1.4308958335306088,0.41521145923936104,3.446185796875433,5.685593075804416e-4,0.0066290361024365875
ENSG00000049246,196.0282656000414,-2.1653784773896247,0.28321215814297096,-7.6457821994227375,2.0767894202228545e-14,2.712345898822969e-12
ENSG00000049759,1212.977070904856,-1.0813085198989267,0.19398547487376755,-5.574172605462178,2.4870905288425774e-8,1.0456568970008233e-6
ENSG00000054938,93.3799826379335,-1.3768224976153514,0.4300471028884213,-3.201562080916,0.0013668461862062717,0.013561677003765352
ENSG00000055163,284.2309110817612,-1.0118884975772842,0.2597002984893944,-3.8963701754028115,9.764511010727488e-5,0.0015047152323225664
ENSG00000056736,73.85809819731718,-1.01630528573698,0.2816539352629611,-3.6083475446140136,3.081535105613121e-4,0.0040039666040575786
ENSG00000057657,212.55294972334627,1.2705715999672391,0.29789565845888544,4.265156486470242,1.997621415978457e-5,3.883779038781022e-4
ENSG00000060718,363.76314408140024,2.3825585982109088,0.6460079248237167,3.6881259604687724,2.259118151475119e-4,0.0030765230285829752
ENSG00000061337,66.69093916905598,-1.0127739723662885,0.2291162469126161,-4.420349870485422,9.854122650140106e-6,2.0954234249691693e-4
ENSG00000064201,16.979692809911942,-1.6009256205824693,0.45715629486560855,-3.5019218559663443,4.619150754647778e-4,0.005625771239870293
ENSG00000064309,348.46690338717525,-1.6464916686941315,0.29922308698499417,-5.502555585815148,3.743251510591767e-8,1.5116661527970918e-6
ENSG00000065809,2255.373188515877,-1.0134185884952118,0.1821107978361271,-5.564846239414861,2.6238366436209316e-8,1.0914681661182475e-6
ENSG00000066468,28.703160944873474,-2.3601168129194594,0.681547330043799,-3.462880285610962,5.344261158533092e-4,0.006296517545386238
ENSG00000067082,3242.40128751998,1.1104341059270757,0.15537421998010817,7.146836238786842,8.880070792033506e-13,1.0156925691633355e-10
ENSG00000067798,705.2072818581373,2.258510745733396,0.3855701308112309,5.8575874147241125,4.696396314177778e-9,2.3124101103097267e-7
ENSG00000068383,1247.239148665047,1.3952469798398448,0.29988676899014893,4.652579320315654,3.2780857669369474e-6,7.997929877991959e-5
ENSG00000068831,97.80859654550999,1.9564415216850544,0.3197558984578225,6.118547088954231,9.443237870567005e-10,5.701548373327587e-8
ENSG00000069431,849.0972148953018,1.0472019928945104,0.30388153817566466,3.446086258419407,5.687687777273857e-4,0.0066290361024365875
ENSG00000069535,394.75145762664164,1.206437884677414,0.38894113015467957,3.1018521599852935,0.0019231397649763758,0.017698224233675276
ENSG00000070388,5.957669185185305,2.9129177406337265,0.7829962532637248,3.7202192583833638,1.9904989634744288e-4,0.0027643317053078135
ENSG00000070404,2128.121775616808,1.8650629565355534,0.29922966251095046,6.232881262121868,4.5793327334664106e-10,2.9179381414112094e-8
ENSG00000070808,23.585297780658248,-2.2649474208496376,0.410109437291973,-5.522787858298254,3.336625113971439e-8,1.3623936025229278e-6
ENSG00000070882,1106.4991291191961,-1.0954625392762338,0.21623598604122346,-5.0660510275444794,4.0615308495395035e-7,1.2301495163531242e-5
ENSG00000071282,3659.862127805038,1.5961991647852967,0.22783559947124882,7.00592518679999,2.4535900366721132e-12,2.516408272412371e-10
ENSG00000072163,665.1503926593808,1.3027371225428392,0.3318645646118458,3.9255083593107982,8.654676426661115e-5,0.001356390352314591
ENSG00000072571,36.62781714753388,1.5407802644816635,0.30583523232310456,5.037942335086761,4.70563154636472e-7,1.415918381148796e-5
ENSG00000072958,2129.4330925155646,1.0885136761551424,0.12683006868772823,8.582457515143366,9.286743592724019e-18,1.9001709251112535e-15
ENSG00000073756,71.6189971631724,-1.2290996256685525,0.4520178129760162,-2.7191398002135103,0.0065451938411076604,0.046024661225795994
ENSG00000074590,412.63982746815725,1.3654748172621305,0.18982235955897417,7.193435064418233,6.318120859046257e-13,7.410713096773046e-11
ENSG00000074660,29.00852213537459,1.334540073602942,0.33439753990698934,3.9908788622492146,6.582889943191598e-5,0.0010785046112444243
ENSG00000075213,714.2924226947614,-1.2223712983290036,0.2265267177937679,-5.3961462481518945,6.808745515882921e-8,2.5536262459263544e-6
ENSG00000075240,576.8346739307951,-1.1555652304537525,0.19278017842322162,-5.994211852615223,2.0447467091920067e-9,1.1140239837210297e-7
ENSG00000077063,329.88109580295054,-1.0636395350645202,0.1740750209271128,-6.110236433691875,9.948364645881244e-10,5.948023862139711e-8
ENSG00000077684,1570.6339268227855,1.206878876171529,0.10973443824095894,10.998177924066278,3.8993110762676687e-28,2.761762056518043e-25
ENSG00000077943,468.38232363618306,1.099142810048686,0.3201436645639618,3.433279904338345,5.963261349757184e-4,0.006893500172993003
ENSG00000078053,358.6889924649542,1.1500469273432508,0.16687286319176728,6.891755228180136,5.510813850786e-12,5.231012219702278e-10
ENSG00000078114,7.623360024398039,3.308302951116487,1.2027752363825441,2.750557918922998,0.00594938730957069,0.0425467834197065
ENSG00000079101,6.772466315112095,-2.97231948499836,0.8862899552146423,-3.353664867248238,7.974888853044474e-4,0.00879386695980922
ENSG00000079435,31.5208004482156,1.037439350355479,0.3460416117187406,2.998019068292573,0.002717406706235423,0.023438428335046984
ENSG00000079462,58.311630516745886,-1.0331844585796603,0.20824119198570815,-4.961479756851224,6.995816224093423e-7,2.0004340957559065e-5
ENSG00000079691,1509.4466094885902,1.1775014964496164,0.1932592878409709,6.092858509437115,1.1091208796122893e-9,6.525386900338756e-8
ENSG00000081052,207.13457720869263,1.9727980897581041,0.4074280768138079,4.842076926032912,1.2848899925778254e-6,3.4541969654482705e-5
ENSG00000081320,1491.6899831955673,1.1117354645940554,0.2961509042462145,3.753949249028052,1.740701221311033e-4,0.0024525641155656213
ENSG00000082126,22.212472213019687,1.2292788258642164,0.4006946014090542,3.067869698122764,0.0021559060165308743,0.01953191348540103
ENSG00000083223,1486.903831948808,1.1237004512484292,0.1751287790972915,6.416423714255244,1.395128085152244e-10,9.768548930828355e-9
ENSG00000083290,1522.6616021791642,1.1833764227437988,0.21935357658944518,5.394835320869531,6.858642758212697e-8,2.56711191854648e-6
ENSG00000084090,3609.4902746889343,1.2701763336762322,0.1916303095277709,6.628264269917903,3.396569915906397e-11,2.8048356502877264e-9
ENSG00000084710,10.395744269649288,-2.6847386244604095,0.6707185269126386,-4.0027798796887835,6.26025422892827e-5,0.0010293087645153044
ENSG00000085117,1911.078822716323,1.2509398647408874,0.2748068751104152,4.552069027524402,5.312089948504931e-6,1.2136741489046936e-4
ENSG00000087448,907.6579617966654,1.0584441135220033,0.1281373808584712,8.260229032549553,1.453932187580629e-16,2.6509070529007206e-14
ENSG00000088756,685.7208689552066,-1.4804983021670468,0.4533475877190294,-3.2657023932034535,0.0010919294253725032,0.011341162080222587
ENSG00000089041,96.75596293333422,-1.9190593074362432,0.29063466613737216,-6.602995206804324,4.029325748359783e-11,3.268723949605524e-9
ENSG00000091262,123.76414976126493,-1.0327757110533509,0.2502090936984861,-4.127650581308987,3.6648843793888153e-5,6.495557829301735e-4
ENSG00000091428,36.17768000047092,-1.1256926382250547,0.30976542956862063,-3.634016358096171,2.7904315863023474e-4,0.0036888584107507344
ENSG00000091831,34.654943678984935,-1.240785356276536,0.41842098265554833,-2.965399460614462,0.0030229013397501114,0.025314564880172034
ENSG00000092621,1231.091886579281,-1.432246615958781,0.2704490850051554,-5.295808695124552,1.184908379677819e-7,4.196170733032123e-6
ENSG00000092853,27.278165524330767,-1.1450086996741153,0.36141644483764396,-3.168114556017167,0.001534310503672621,0.014844442438213626
ENSG00000092969,200.64414904531495,-1.5811722753988127,0.2902449908498998,-5.447715982173542,5.102074230048481e-8,1.9936824520716005e-6
ENSG00000095585,21.112756321606003,-2.5670803412269323,0.7195733401273983,-3.5675034052434995,3.6039869716558514e-4,0.00454571370431798
ENSG00000095637,44.30566747206329,1.9009672925078118,0.3623659531586952,5.245987587788908,1.5544736780958349e-7,5.3306578737681196e-6
ENSG00000096060,2564.3843750493725,3.9384301134945447,0.2969067433743579,13.26487256144511,3.700493947672149e-40,5.2418920035678946e-37
ENSG00000097096,201.58411761005434,1.3062500039617713,0.25618010295806404,5.098951826776339,3.415394507485954e-7,1.066008302633116e-5
ENSG00000099194,785.2070764408081,-2.0011450914558124,0.4025681194548076,-4.970947759514428,6.662640147531994e-7,1.9260991886468077e-5
ENSG00000099204,848.5848542700644,1.4131603130009045,0.2380587306628945,5.936183516839903,2.9173324253040652e-9,1.5133148341401229e-7
ENSG00000099337,530.0588493541707,2.8077896660396098,0.36457078740214116,7.701630967328348,1.3434038880515785e-14,1.8057505546328334e-12
ENSG00000099840,37.675576970788974,1.036303610760523,0.3065839947243846,3.380162136944389,7.244308079204775e-4,0.00813934919332251
ENSG00000099849,42.795010118245166,1.2200273095645064,0.3533260696279434,3.4529784650456445,5.544332625044219e-4,0.006482468907313605
ENSG00000099860,368.15819261050603,1.4558935813279927,0.1783992088956946,8.160874649277263,3.3260720734016574e-16,5.778265776574671e-14
ENSG00000099998,506.2437419973884,2.418849801193799,0.8458329768595956,2.8597251081111694,0.00424008370849747,0.03284860811610472
ENSG00000100033,55.363920085925336,4.96085498720981,0.6238379514307476,7.9521532408092295,1.832973224257854e-15,2.836487556698183e-13
ENSG00000100206,36.29875148061979,1.9050394113083513,0.4248331974634075,4.484205619247634,7.318606498527792e-6,1.6063425348079773e-4
ENSG00000100242,2236.2420364817517,1.9111094304121727,0.27329662578975006,6.992802874494357,2.6944798582061575e-12,2.7413727397163754e-10
ENSG00000100292,2399.3689018620557,-1.332423985809579,0.26355278721503494,-5.055624719014802,4.2898416964281664e-7,1.2950787160251335e-5
ENSG00000100302,35.8445158131682,-1.9819180226336253,0.45104473855233823,-4.394060839717894,1.1125265821161255e-5,2.341391658247823e-4
ENSG00000100592,756.5396073815298,-1.0027232860978388,0.18438697850997005,-5.4381458723432585,5.3837889054435376e-8,2.087209951447216e-6
ENSG00000100739,134.5347302759256,-1.7521407647313603,0.34817940445270346,-5.0322929568034525,4.846478987754682e-7,1.4511855375528855e-5
ENSG00000100767,208.81292869196622,1.0909030459277564,0.30910981927889236,3.529176292337372,4.168553375873258e-4,0.005162252356145808
ENSG00000100784,87.32276020149423,-2.453655291199566,0.2919920614203036,-8.403157535395076,4.346310084494075e-17,8.42497896904825e-15
ENSG00000101255,284.1699990637749,-1.102559263352748,0.272782248667831,-4.041902538516509,5.301926994680021e-5,8.916437041738137e-4
ENSG00000101265,1645.9007495002093,-1.0815942716390696,0.39579024273251623,-2.732746174265935,0.0062808715098801055,0.044485480328631595
ENSG00000101342,42.90137769413995,4.186882602653532,0.5076837348163373,8.247029233993883,1.6238070412304708e-16,2.931608496495992e-14
ENSG00000101347,12703.412825239811,3.8577492284086787,0.27932476932466355,13.810981524251279,2.1882948330082177e-43,4.029744934984633e-40
ENSG00000101825,4767.104691089636,-1.3515235480320444,0.26526081423424075,-5.095074264676615,3.4860457421381463e-7,1.0825553514582456e-5
ENSG00000101938,196.01401278919124,1.0984647397647573,0.3904105371148672,2.8136144784472488,0.0048987939850217675,0.03671795763129993
ENSG00000102385,110.99843139134587,-1.0615662984489393,0.2500390588558514,-4.245601880388363,2.1800742211366627e-5,4.1993793705263227e-4
ENSG00000102466,664.6806451989452,1.207487496522815,0.32679247396490163,3.6949672734889925,2.199151109718028e-4,0.0030064860939463607
ENSG00000102524,64.0414731737915,-1.7137120527998981,0.28290364232426757,-6.057582146063785,1.381827804608775e-9,7.95198719433456e-8
ENSG00000102554,149.55216659020354,2.5869768804276716,0.40773093097880603,6.3448139051342745,2.2269447269466023e-10,1.5076907039235913e-8
ENSG00000102760,1136.3875749664583,3.167302493345306,0.6851369920584401,4.622874739005691,3.784582736624162e-6,9.074621236319523e-5
ENSG00000102804,5397.335587737626,1.1940230596320258,0.1615546896665032,7.390828840046944,1.4591635232166756e-13,1.8279249170091892e-11
ENSG00000102935,36.147927070773534,-1.1331529846572241,0.31414211164305667,-3.6071349324370967,3.0959668202478055e-4,0.0040039666040575786
ENSG00000102984,90.33283374938412,-1.395202239427215,0.21513283910418252,-6.4853057545136545,8.855201966892079e-11,6.548937518888258e-9
ENSG00000102996,165.31630270745345,1.266744424231048,0.28763579302911824,4.403987455423573,1.0627909143862691e-5,2.244414528488893e-4
ENSG00000103064,780.7654436220715,1.4251026718130264,0.17358052133937013,8.210037974403734,2.2111855235597315e-16,3.877998230128805e-14
ENSG00000103175,250.45790708207875,1.7090916864493506,0.3632935090127181,4.7044377178495616,2.5456656216979333e-6,6.395420521632666e-5
ENSG00000103196,3082.088884671996,2.7005802208647296,0.26094231519427846,10.349338009261075,4.213893305859104e-25,2.097266087226903e-22
ENSG00000103257,403.7458058918719,-1.1659359495860844,0.28768291947907765,-4.052850797319858,5.059727337843473e-5,8.556003574507581e-4
ENSG00000103485,865.1998170576816,-1.210893390846314,0.1377294909813403,-8.791823611766391,1.4715167070126743e-18,3.30463172678517e-16
ENSG00000103647,544.4211105340877,-1.2634111983664822,0.2612344688889977,-4.836311240777816,1.3227075917026964e-6,3.535219201916568e-5
ENSG00000103710,1054.9251121711332,-1.0336054827950014,0.26368209271228255,-3.9198925955234394,8.858844002208715e-5,0.0013836777972915477
ENSG00000103742,370.82777047362174,-2.1319807398952784,0.6528759366263365,-3.2655220085335825,0.00109262514311917,0.011341990986775375
ENSG00000104894,23.775875927261982,-1.1814028191008212,0.37161949827264074,-3.17906575029623,0.0014775057198826767,0.014403529820878502
ENSG00000104951,7.102030253727042,-2.262107311241364,0.6985169391833382,-3.2384430274319143,0.0012018402207952374,0.012234321540046599
ENSG00000105486,143.60575042144998,-1.00914537707413,0.2160382540565564,-4.671142069172375,2.995296747248125e-6,7.403810684640835e-5
ENSG00000105516,84.57430517280459,-1.6551195270170131,0.20373157215884763,-8.124020786167259,4.509884771520378e-16,7.481939465544843e-14
ENSG00000105664,5.6147145863935535,2.0820616498201012,0.7442644153602157,2.7974757449775516,0.005150363409614873,0.0381604031669401
ENSG00000105711,101.3707270544337,-1.286351815955201,0.2450791966754437,-5.248718917822739,1.5316055730052074e-7,5.262036684121436e-6
ENSG00000105835,2640.3421403842312,1.0556513862997605,0.1551966524612808,6.80202420321617,1.0315926152621512e-11,9.404345549530947e-10
ENSG00000105889,230.61981911067306,1.0390181403398393,0.31277366544268453,3.32194892069722,8.93910565106024e-4,0.009618430179497664
ENSG00000105989,333.20955118931255,-3.1165166650885117,0.9035459409517378,-3.4492066466545923,5.622362579856448e-4,0.0065612044935397015
ENSG00000106003,16.428162370988296,-2.6324826075210046,0.6049574644691096,-4.351516862150272,1.3519892168332967e-5,2.784886065770152e-4
ENSG00000106034,2427.536372410826,1.0951088033699865,0.33664769848333076,3.2529817025444814,0.001142008506048096,0.011755218914966847
ENSG00000106123,2287.8599373705088,1.3284395941753333,0.33925470480136904,3.9157587953072728,9.012031457966921e-5,0.0014041409560056042
ENSG00000106484,677.2072506270072,-1.7726533156881088,0.6112239653414167,-2.9001698496850374,0.0037296050271825943,0.029727253105979422
ENSG00000106617,1018.3540251181233,1.5742306262170183,0.2591573253164755,6.074420718359447,1.2443609432225593e-9,7.206721497135801e-8
ENSG00000106976,884.7374008323671,-1.7551954940590755,0.20316928353192704,-8.639079016013044,5.666797422066278e-18,1.2134194712482617e-15
ENSG00000107104,1276.7074544401462,1.2301817449140118,0.2657557173457545,4.628994466047615,3.6744558673275902e-6,8.845111738148703e-5
ENSG00000107562,25136.08901819036,-1.9492309916181327,0.2788564979805335,-6.9900863194308815,2.7471716803718026e-12,2.779624532639931e-10
ENSG00000107611,41.08188701314411,-1.542723757067897,0.34198742536478977,-4.5110540407218505,6.450628268615898e-6,1.4329109718523735e-4
ENSG00000107731,562.1387098129378,-1.0260233520925708,0.24581634889650802,-4.173942688102248,2.993730965756949e-5,5.48007512270519e-4
ENSG00000107796,2427.8116373398097,1.1802667527913648,0.2871096928925383,4.110856519334318,3.9419410910774445e-5,6.939851356806036e-4
ENSG00000107821,484.0723191456788,-1.0842788913509713,0.31225002266545576,-3.4724701766080135,5.15692305341284e-4,0.006138560590853599
ENSG00000107968,536.6594863449802,1.1322967152143915,0.17661489345183612,6.411105502397368,1.4446817282064428e-10,1.0001433843955507e-8
ENSG00000108387,19.073666170864925,1.9328668182627609,0.4776719835630516,4.046431201271462,5.2004399556105736e-5,8.761765945340229e-4
ENSG00000108602,7.425423248106736,-2.4752211208106973,0.835637595182112,-2.962074869634447,0.003055734703046154,0.025543056993461155
ENSG00000108604,2178.076376545743,1.2776806372396716,0.18539109250860927,6.8918124379699535,5.5085975104814684e-12,5.231012219702278e-10
ENSG00000108684,7.445665273615182,-2.3519735928359853,0.7582833217733856,-3.1017081944192846,0.0019240752058548958,0.017698224233675276
ENSG00000108700,15.02265587471179,-3.6900494930910552,1.0015129994773262,-3.6844748845165602,2.2917462069182434e-4,0.003112279233067806
ENSG00000108821,100989.91598641982,-1.2994711966248085,0.11531120846637052,-11.269253127320988,1.861421253302735e-29,1.6322891609318984e-26
ENSG00000108830,158.26107554704345,-2.365089205798056,0.2970309652789339,-7.962433154324714,1.6868874772989497e-15,2.632545160547471e-13
ENSG00000108950,1011.5649366711724,1.0860056498874588,0.19835268132073908,5.475124624765583,4.372038086757246e-8,1.7389002455212676e-6
ENSG00000108960,1723.1231020993118,1.642957948208619,0.23043201453350387,7.129903158355367,1.0043956880119355e-12,1.1278016216304751e-10
ENSG00000109625,41.497142305255906,-1.774488995492439,0.31546320416192697,-5.625026856005671,1.854791161577256e-8,8.113059202005979e-7
ENSG00000109674,47.913796425768545,-1.3644287942044144,0.3538927381035171,-3.855486839080901,1.1549954462877189e-4,0.0017292065970234425
ENSG00000109689,1142.6627751974654,-1.0209073451947253,0.17938520760222373,-5.691145657107513,1.2618980206821327e-8,5.690154065424237e-7
ENSG00000109861,4057.998732713134,1.009534252378967,0.23630039719276896,4.272249494169956,1.9351088825346324e-5,3.786931994885787e-4
ENSG00000109881,67.04292971288548,-1.3131155203260882,0.2206082609284121,-5.9522499964414175,2.6448095947589695e-9,1.3894493921277258e-7
ENSG00000109906,385.07132767638916,7.1761482399986924,0.4963593190561675,14.457567259227075,2.2459671719650766e-47,5.16993568396711e-44
ENSG00000110203,19.069660179899078,-1.4455680109698403,0.4714735650167058,-3.0660637588845927,0.0021689705791591695,0.019610129687634568
ENSG00000110756,995.2522220531973,1.5910923529233685,0.17087077888543842,9.311670276812679,1.2583763879870759e-20,3.862166864130334e-18
ENSG00000110900,262.80409212261713,-1.454701820825836,0.30850178463610006,-4.7153757069566415,2.4126513870758625e-6,6.077835197401096e-5
ENSG00000111110,18.00612368853662,-1.3034684508925445,0.4547579436098104,-2.8662906700337736,0.00415312721977913,0.0323381977810709
ENSG00000111728,193.41294662617324,-1.4951728001566644,0.2881565788300114,-5.188751220698983,2.1170900739884522e-7,6.986776650985188e-6
ENSG00000111816,88.8399342388187,-1.1376459534724996,0.22363459469861202,-5.087074989474159,3.636280818725776e-7,1.1182915432269597e-5
ENSG00000111859,1772.5411703029604,1.6670000661845543,0.2863475440627415,5.821597219004953,5.828788380990725e-9,2.832114460051298e-7
ENSG00000112137,44.37651842052263,-1.0501394052167685,0.3649953480597308,-2.8771309300219223,0.004013090464147804,0.03157528013192174
ENSG00000112218,58.5465537847792,1.4259173266227374,0.4396836796085319,3.2430526597946256,0.0011825635200275887,0.012078151537053826
ENSG00000112715,1874.1051765262475,-1.1841488667982312,0.25644227822791754,-4.617603910638316,3.881963100178641e-6,9.226331573749043e-5
ENSG00000112773,516.7971562094301,-1.1908273223975256,0.1379569523456036,-8.6318761189673,6.035373174908988e-18,1.2774873220224024e-15
ENSG00000112837,2754.9430306840663,-1.8033848783089255,0.1993270482275452,-9.047366598487129,1.464576548261642e-19,3.9087213240924836e-17
ENSG00000112936,1960.7071087823954,3.2146444888977275,0.6342875150540105,5.0681188145789,4.0176660192929746e-7,1.2202300649868522e-5
ENSG00000114098,1010.2928288840125,1.3568814744390312,0.1256648872976456,10.797618202013483,3.5324814218797016e-27,2.3232373351398108e-24
ENSG00000114270,1546.9077779324768,1.2284905663384598,0.18416096495124187,6.670743534948966,2.5451064953658545e-11,2.1499145005578997e-9
ENSG00000114670,184.3415689214528,-1.2563664445858702,0.1908779816968072,-6.582039653905694,4.640377765841652e-11,3.7153285459988705e-9
ENSG00000115419,3865.240604852683,1.1861461065777166,0.1504716153692018,7.8828562029280524,3.1998123184114193e-15,4.67655109869415e-13
ENSG00000115828,345.35541500552205,1.1426719290841325,0.3019210081996412,3.784671811669879,1.5391154889653937e-4,0.0022264581091357206
ENSG00000116106,292.7337289961182,1.361204907463763,0.4413358921950896,3.0842832670904805,0.0020404321755673888,0.01867522788920152
ENSG00000116194,237.04453958741155,2.019201732183434,0.42080833180424443,4.798388196179408,1.5994754973480791e-6,4.207763040523554e-5
ENSG00000116285,3232.635880792791,2.4398464874549854,0.22936292262231034,10.637493015698341,1.9942285692336663e-26,1.1128399728011504e-23
ENSG00000116299,30.698390503507273,-1.1188540354697705,0.3433094643489603,-3.2590247332432996,0.001117959210237819,0.011539920883704842
ENSG00000116584,2250.58089102087,-1.0144924593775686,0.082425009476556,-12.308066032629561,8.196372964510969e-35,1.0062413876097968e-31
ENSG00000116675,50.89906259145754,2.13173498062444,0.4385412990012003,4.860967451593665,1.1681346088708984e-6,3.1634115915231754e-5
ENSG00000116690,24.924119833286873,1.7303193412671267,0.5753054475603976,3.0076533232991363,0.0026327328154147345,0.022901169010799402
ENSG00000116711,111.96842189127841,-2.502647845319785,0.397640291500497,-6.293748140753128,3.0989048649397736e-10,2.0453882827192092e-8
ENSG00000116962,9435.943316717694,1.5557185569008882,0.2543690708998146,6.115989461288009,9.595966711149439e-10,5.774827679275062e-8
ENSG00000116991,119.85374982376239,-2.7181135885769843,0.5563353911839153,-4.8857463171499385,1.0303779818368268e-6,2.8068654638350838e-5
ENSG00000117152,104.83881964573075,-1.0940511055320261,0.36991176993251557,-2.9576001480883347,0.0031004401561264923,0.025826017848029126
ENSG00000117461,215.5091467092869,-1.6808183052417056,0.34519634506976726,-4.869165995665444,1.1207023688848276e-6,3.0439135874652063e-5
ENSG00000117479,262.8551341991728,1.0522823092001872,0.3015033593875803,3.4901180250117414,4.82807267415725e-4,0.005830095625875788
ENSG00000117600,39.28739682192575,-2.0787813561317265,0.5656092974148976,-3.675295589433805,2.3757419218174564e-4,0.003214495774450291
ENSG00000118257,1755.4714994376702,1.0228099976405163,0.18762680307142526,5.451300032283531,5.0002926172597386e-8,1.963334510593563e-6
ENSG00000118507,100.50022714865618,1.0333895065527703,0.19059847234433536,5.421814214155127,5.899718204939765e-8,2.2586966890637374e-6
ENSG00000118689,5165.475479974071,1.2717336879797903,0.14645974291971725,8.683162093742704,3.849152337987183e-18,8.33907532988635e-16
ENSG00000119138,1683.2762290521166,2.110139248941592,0.20579072406435708,10.253811285885202,1.1376714680333024e-24,5.513215811535069e-22
ENSG00000119139,5029.85477688044,1.9574454819649754,0.24996083031989977,7.8310088803107165,4.8397048521052655e-15,6.85562806550142e-13
ENSG00000119508,216.6743694045885,2.12131461694304,0.32168241407422127,6.594437632060274,4.268708110063657e-11,3.4477306950360634e-9
ENSG00000119514,286.1114820693699,-1.1556445520983623,0.3887253819148223,-2.9729073681933835,0.002949934645554017,0.02486180617751818
ENSG00000119630,712.0553993058335,-1.2015780615512737,0.42198314523510144,-2.847455106013376,0.004407030961773581,0.033857102695477884
ENSG00000119703,28.798399829170734,-1.2330973116953563,0.3297870036702103,-3.7390718796440616,1.847009138403286e-4,0.002588103801507819
ENSG00000119711,562.9811236764357,1.2434221158267784,0.2008843235916174,6.189741905170068,6.026280458311441e-10,3.7239582093894364e-8
ENSG00000119714,54.81222501152306,-2.901627046452854,0.428361098626321,-6.773787479203559,1.2545391933628697e-11,1.1269433778427924e-9
ENSG00000120129,3409.0383549014346,2.9490123634719114,0.20154644344846367,14.631924597696942,1.7574450885819434e-48,5.393891884372748e-45
ENSG00000120162,60.670427635757015,2.802874719571828,0.43743686506978957,6.407495443084459,1.4792950720688165e-10,1.020270365248961e-8
ENSG00000120837,1841.3872540218115,1.0271665246044333,0.3222319136739929,3.1876623047450034,0.0014342793699046606,0.014079026970572669
ENSG00000120899,391.39812915280737,1.1018607328941896,0.3775834698059796,2.9181911312494115,0.003520684751840205,0.028548397052019982
ENSG00000121621,31.79074654354112,-1.495518223184918,0.412988286690804,-3.6212122023319813,2.9322587536430154e-4,0.0038487202386554616
